time,p_u,p_l,t_u,t_l,rh_u,rh_u_cor,qh_u,rh_l,rh_l_cor,qh_l,wspd_u,wspd_l,wdir_u,wdir_l,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dlhf_l,dshf_u,dshf_l,z_boom_u,z_boom_l,precip_u,precip_u_cor,precip_l,precip_l_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,t_i_9,t_i_10,t_i_11,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_hdop,batt_v,fan_dc_u,fan_dc_l,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_surf_combined,depth_t_i_1,depth_t_i_2,depth_t_i_3,depth_t_i_4,depth_t_i_5,depth_t_i_6,depth_t_i_7,depth_t_i_8,depth_t_i_9,depth_t_i_10,depth_t_i_11,t_i_10m
2022-05-16 12:00:00+00:00,,1018.000,,17.920,,,,43.750,43.750,,,0.513,,60.210,546.102,,42.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.300,-2.407,195.100,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 13:00:00+00:00,,1018.000,,18.400,,,,45.130,45.130,5.879,,0.882,,109.800,466.042,,38.000,,,360.370,478.490,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.300,-2.406,195.100,55.689,-12.582,35.600,125954.000,0.880,11.900,4.820,62.800,22.070,,,,,,,,,,,,,,,,,
2022-05-16 14:00:00+00:00,,1018.000,,18.200,,,,39.670,39.670,5.103,,1.215,,92.100,222.564,,20.059,,,372.977,457.717,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.300,-2.414,195.100,55.689,-12.582,42.100,135954.000,0.720,11.860,4.840,63.070,21.660,,,,,,,,,,,,,,,,,
2022-05-16 15:00:00+00:00,,1017.000,,17.530,,,,38.680,38.680,4.773,,1.298,,131.000,109.445,,11.067,,,374.751,435.908,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.300,-2.417,195.000,55.689,-12.582,43.500,145954.000,0.870,11.870,4.730,63.160,19.980,,,,,,,,,,,,,,,,,
2022-05-16 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.300,-2.437,,55.689,-12.582,19.200,155954.000,0.960,11.870,4.780,63.170,18.280,,,,,,,,,,,,,,,,,
2022-05-16 17:00:00+00:00,,1017.000,,15.500,,,,56.000,56.000,,,0.469,,115.900,49.265,,6.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.293,-2.453,195.100,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.290,-2.467,,55.689,-12.582,33.800,175954.000,0.780,11.900,4.860,63.650,15.730,,,,,,,,,,,,,,,,,
2022-05-16 19:00:00+00:00,,1017.000,,15.080,,,,56.130,56.130,,,0.058,,294.500,-1.903,,3.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.283,-2.473,195.000,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 20:00:00+00:00,,1017.000,,14.700,,,,58.350,58.350,6.002,,0.254,,318.000,-3.272,,3.967,,,315.251,381.827,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.283,-2.475,194.900,55.689,-12.582,31.400,195954.000,0.910,11.900,4.720,63.670,14.030,,,,,,,,,,,,,,,,,
2022-05-16 21:00:00+00:00,,1017.000,,14.180,,,,59.980,59.980,5.965,,0.385,,339.700,-2.240,,3.984,,,316.510,378.990,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.280,-2.480,195.000,55.689,-12.582,44.600,205954.000,0.850,11.890,4.790,63.310,13.330,,,,,,,,,,,,,,,,,
2022-05-16 22:00:00+00:00,,1017.000,,14.080,,,,58.430,58.430,5.773,,0.522,,27.440,-2.032,,3.345,,,320.884,375.969,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.280,-2.483,195.000,55.689,-12.582,29.800,215955.000,0.840,11.880,4.870,63.610,12.770,,,,,,,,,,,,,,,,,
2022-05-16 23:00:00+00:00,,1018.000,,14.170,,,,57.400,57.400,5.699,,0.739,,350.300,-1.732,,2.983,,,326.858,376.625,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.275,-2.483,195.000,55.688,-12.582,22.500,225954.000,0.900,11.890,4.850,63.320,12.890,,,,,,,,,,,,,,,,,
2022-05-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.267,-2.486,,55.689,-12.582,35.000,235954.000,0.760,11.900,4.880,63.260,13.150,,,,,,,,,,,,,,,,,
2022-05-17 01:00:00+00:00,,1018.000,,11.800,,,,78.720,78.720,,,0.912,,81.800,-3.959,,2.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.258,-2.489,195.000,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-17 02:00:00+00:00,,1018.000,,10.980,,,,82.500,82.500,6.636,,1.034,,93.300,0.011,,2.720,,,301.423,367.053,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.256,-2.497,194.900,55.689,-12.582,30.400,15954.000,1.230,11.910,4.740,64.160,11.090,,,,,,,,,,,,,,,,,
2022-05-17 03:00:00+00:00,,1018.000,,9.980,,,,85.900,85.900,6.461,,1.353,,73.040,36.799,,6.189,,,299.104,365.096,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.253,-2.497,194.800,55.688,-12.582,32.800,25955.000,0.860,11.880,4.770,63.780,10.210,,,,,,,,,,,,,,,,,
2022-05-17 04:00:00+00:00,,1018.000,,10.020,,,,84.700,84.700,6.388,,1.262,,80.600,103.223,,13.790,,,295.828,366.553,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.257,-2.498,194.900,55.689,-12.582,23.700,35954.000,0.810,11.910,4.840,64.680,9.500,,,,,,,,,,,,,,,,,
2022-05-17 05:00:00+00:00,,1018.000,,10.450,,,,78.280,78.280,6.077,,1.541,,65.890,277.062,,35.050,,,298.396,383.390,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.260,-2.486,194.900,55.689,-12.582,27.700,45954.000,0.790,11.900,4.950,63.600,9.770,,,,,,,,,,,,,,,,,
2022-05-17 06:00:00+00:00,,1019.000,,11.650,,,,74.030,74.030,6.220,,0.928,,87.400,428.111,,52.513,,,290.727,410.176,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.264,-2.471,195.000,55.689,-12.582,36.600,55954.000,0.820,11.880,5.130,64.750,11.090,,,,,,,,,,,,,,,,,
2022-05-17 07:00:00+00:00,,1020.000,,12.580,,,,67.050,67.050,5.986,,1.324,,58.940,525.187,,62.176,,,295.426,436.629,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.276,-2.462,194.800,55.689,-12.582,30.800,65954.000,0.750,11.890,4.980,63.710,13.780,,,,,,,,,,,,,,,,,
2022-05-17 08:00:00+00:00,,1020.000,,14.470,,,,59.300,59.300,5.992,,0.883,,42.450,682.909,,81.597,,,289.250,466.656,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.283,-2.455,194.800,55.689,-12.582,23.000,75955.000,0.900,11.890,5.300,64.200,15.080,,,,,,,,,,,,,,,,,
2022-05-17 09:00:00+00:00,,1020.000,,16.180,,,,50.730,50.730,5.725,,0.877,,42.650,766.117,,91.344,,,298.288,497.787,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.292,-2.439,195.000,55.689,-12.582,33.700,85954.000,0.800,11.860,5.120,62.430,18.610,,,,,,,,,,,,,,,,,
2022-05-17 10:00:00+00:00,,1021.000,,16.730,,,,43.220,43.220,,,1.636,,81.500,885.307,,98.992,,,316.568,,,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.300,-2.428,195.000,55.689,-12.582,33.400,95954.000,0.900,11.890,5.000,62.900,21.230,,,,,,,,,,,,,,,,,
2022-05-17 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.303,-2.420,,55.689,-12.582,36.500,105954.000,0.870,11.850,5.050,62.410,21.350,,,,,,,,,,,,,,,,,
2022-05-17 12:00:00+00:00,,1021.000,,17.500,,,,34.780,34.780,,,1.629,,107.800,837.331,,69.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.303,-2.420,195.100,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-17 13:00:00+00:00,,1021.000,,17.450,,,,31.780,31.780,3.886,,1.923,,107.300,779.610,,54.630,,,305.409,479.318,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.303,-2.423,195.200,55.689,-12.582,41.300,125955.000,0.920,11.900,4.960,62.500,20.970,,,,,,,,,,,,,,,,,
2022-05-17 14:00:00+00:00,,1021.000,,17.750,,,,30.150,30.150,3.758,,2.268,,91.200,666.417,,44.185,,,308.678,464.368,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.297,-2.423,194.800,55.689,-12.582,36.400,135954.000,0.720,11.890,4.840,61.500,20.600,,,,,,,,,,,,,,,,,
2022-05-17 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.278,-2.428,,55.689,-12.582,34.000,145954.000,0.930,11.900,4.770,62.470,20.050,,,,,,,,,,,,,,,,,
2022-05-17 16:00:00+00:00,,1021.000,,17.080,,,,32.820,32.820,,,1.783,,114.300,324.138,,20.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.275,-2.436,195.000,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-17 17:00:00+00:00,,1022.000,,15.900,,,,36.650,36.650,4.054,,1.179,,88.400,183.733,,14.202,,,299.209,412.274,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.272,-2.450,194.700,55.689,-12.582,24.900,165954.000,0.910,11.890,4.660,61.830,18.090,,,,,,,,,,,,,,,,,
2022-05-17 18:00:00+00:00,,1022.000,,14.420,,,,38.550,38.550,3.875,,2.169,,115.100,42.519,,5.685,,,294.718,397.936,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.267,-2.458,194.600,55.689,-12.582,37.900,175955.000,0.830,11.900,4.650,61.680,16.610,,,,,,,,,,,,,,,,,
2022-05-17 19:00:00+00:00,,1023.000,,12.730,,,,46.870,46.870,4.213,,2.106,,79.220,-3.002,,2.329,,,288.204,383.576,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.274,-2.462,194.900,55.689,-12.582,30.200,185954.000,0.880,11.900,4.610,60.360,14.330,,,,,,,,,,,,,,,,,
2022-05-17 20:00:00+00:00,,1023.000,,11.570,,,,46.480,46.480,3.869,,2.082,,87.400,-4.516,,2.467,,,280.014,371.219,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.269,-2.471,195.000,55.689,-12.582,27.800,195954.000,0.900,11.900,4.700,62.220,12.110,,,,,,,,,,,,,,,,,
2022-05-17 21:00:00+00:00,,1023.000,,10.850,,,,50.280,50.280,3.989,,2.391,,77.600,-4.302,,2.356,,,275.761,364.220,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.260,-2.476,194.800,55.689,-12.582,39.800,205954.000,0.950,11.880,4.780,62.210,10.840,,,,,,,,,,,,,,,,,
2022-05-17 22:00:00+00:00,,1023.000,,10.520,,,,51.820,51.820,4.022,,2.278,,91.400,-3.953,,2.576,,,273.800,360.041,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.272,-2.481,195.000,55.689,-12.582,30.200,215954.000,0.890,11.920,4.810,61.250,10.140,,,,,,,,,,,,,,,,,
2022-05-17 23:00:00+00:00,,1024.000,,10.130,,,,54.280,54.280,4.100,,2.473,,73.430,-4.145,,2.102,,,274.077,357.696,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.261,-2.492,194.800,55.688,-12.582,12.000,225955.000,1.000,11.890,4.840,61.650,9.750,,,,,,,,,,,,,,,,,
2022-05-18 00:00:00+00:00,,1024.000,,9.600,,,,66.170,66.170,4.822,,2.089,,116.100,-3.730,,2.267,,,279.247,357.169,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.264,-2.483,194.800,55.689,-12.582,36.800,235954.000,0.760,11.890,4.810,61.380,9.460,,,,,,,,,,,,,,,,,
2022-05-18 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.256,-2.483,,55.689,-12.582,32.600,5954.000,0.950,11.910,4.830,61.480,8.850,,,,,,,,,,,,,,,,,
2022-05-18 02:00:00+00:00,,1024.000,,9.220,,,,75.920,75.920,,,2.195,,109.600,1.340,,2.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.248,-2.478,194.600,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 03:00:00+00:00,,1024.000,,9.520,,,,72.530,72.530,5.258,,2.313,,110.100,61.020,,9.151,,,278.277,353.985,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.236,-2.475,195.000,55.689,-12.582,25.700,25954.000,1.250,11.890,4.880,63.770,8.460,,,,,,,,,,,,,,,,,
2022-05-18 04:00:00+00:00,,1024.000,,9.920,,,,69.670,69.670,5.188,,2.840,,101.500,144.453,,17.437,,,297.026,364.813,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.250,-2.472,194.600,55.689,-12.582,32.600,35955.000,0.800,11.880,4.950,61.370,8.960,,,,,,,,,,,,,,,,,
2022-05-18 05:00:00+00:00,,1024.000,,10.550,,,,70.280,70.280,5.460,,2.729,,103.100,208.321,,25.177,,,304.844,376.383,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.236,-2.469,194.700,55.689,-12.582,35.600,45954.000,0.780,11.910,4.920,61.930,10.000,,,,,,,,,,,,,,,,,
2022-05-18 06:00:00+00:00,,1024.000,,11.680,,,,63.120,63.120,5.288,,3.038,,114.700,326.537,,40.462,,,292.365,390.440,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.241,-2.460,194.900,55.689,-12.582,25.100,55954.000,0.900,11.910,5.050,60.130,10.850,,,,,,,,,,,,,,,,,
2022-05-18 07:00:00+00:00,,1024.000,,12.250,,,,55.530,55.530,4.831,,3.498,,102.100,482.909,,57.941,,,298.322,410.500,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.245,-2.371,194.700,55.688,-12.582,29.500,65954.000,1.000,11.900,5.000,62.380,12.380,,,,,,,,,,,,,,,,,
2022-05-18 08:00:00+00:00,,1024.000,,13.080,,,,49.950,49.950,4.590,,3.549,,59.540,696.402,,86.302,,,293.358,440.905,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.281,-2.112,194.700,55.689,-12.582,21.000,75954.000,1.200,11.870,5.050,62.310,13.510,,,,,,,,,,,,,,,,,
2022-05-18 09:00:00+00:00,,1023.000,,13.850,,,,47.970,47.970,4.641,,3.428,,108.500,808.846,,100.924,,,294.531,461.504,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.310,-1.859,194.900,55.689,-12.582,19.400,85955.000,1.430,11.880,4.960,61.890,15.230,,,,,,,,,,,,,,,,,
2022-05-18 10:00:00+00:00,,1023.000,,14.330,,,,47.380,47.380,4.730,,3.207,,104.000,834.333,,96.219,,,302.235,467.376,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.350,-1.605,195.200,55.689,-12.582,35.800,95954.000,0.910,11.880,5.040,62.260,16.410,,,,,,,,,,,,,,,,,
2022-05-18 11:00:00+00:00,,1023.000,,14.570,,,,48.220,48.220,4.889,,2.927,,104.500,814.093,,81.765,,,308.008,466.583,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.361,-1.464,195.300,55.689,-12.582,33.300,105954.000,0.860,11.860,4.950,62.360,17.210,,,,,,,,,,,,,,,,,
2022-05-18 12:00:00+00:00,,1022.000,,14.230,,,,53.100,53.100,5.272,,2.973,,113.300,798.351,,66.781,,,313.722,459.742,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.420,-1.161,195.300,55.689,-12.582,35.800,115954.000,0.880,11.860,4.780,60.280,17.360,,,,,,,,,,,,,,,,,
2022-05-18 13:00:00+00:00,,1022.000,,14.320,,,,53.770,53.770,5.370,,2.996,,116.400,653.673,,48.143,,,316.169,444.966,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.456,-0.864,195.300,55.689,-12.582,35.000,125954.000,0.870,11.880,4.810,61.700,16.790,,,,,,,,,,,,,,,,,
2022-05-18 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.483,-0.675,,55.689,-12.582,19.900,135955.000,1.010,11.870,4.900,61.360,16.320,,,,,,,,,,,,,,,,,
2022-05-18 15:00:00+00:00,,1021.000,,15.130,,,,48.300,48.300,,,2.639,,127.700,430.060,,28.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.489,-0.678,195.100,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 16:00:00+00:00,,1020.000,,15.380,,,,48.720,48.720,5.222,,2.093,,105.300,176.687,,13.706,,,327.603,409.958,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.489,-0.680,195.100,55.689,-12.582,34.400,155954.000,1.090,11.870,4.850,62.340,16.410,,,,,,,,,,,,,,,,,
2022-05-18 17:00:00+00:00,,1020.000,,14.950,,,,52.280,52.280,5.450,,1.862,,108.800,85.682,,7.958,,,328.673,400.959,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.486,-0.683,195.300,55.689,-12.582,29.800,165954.000,1.130,11.880,4.800,62.080,15.890,,,,,,,,,,,,,,,,,
2022-05-18 18:00:00+00:00,,1020.000,,14.480,,,,56.300,56.300,5.692,,1.734,,114.500,21.477,,3.652,,,331.957,392.717,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.486,-0.686,195.200,55.689,-12.582,33.800,175954.000,1.360,11.890,4.770,60.320,15.110,,,,,,,,,,,,,,,,,
2022-05-18 19:00:00+00:00,,1019.000,,13.920,,,,60.100,60.100,5.864,,1.844,,102.900,-0.968,,1.596,,,329.884,385.366,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.486,-0.695,195.200,55.689,-12.582,22.600,185955.000,0.920,11.880,4.830,62.250,14.210,,,,,,,,,,,,,,,,,
2022-05-18 20:00:00+00:00,,1019.000,,13.380,,,,64.470,64.470,6.072,,1.404,,113.200,-2.429,,1.798,,,328.043,381.327,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.491,-0.700,195.200,55.689,-12.582,30.200,195954.000,0.890,11.910,4.820,60.070,13.520,,,,,,,,,,,,,,,,,
2022-05-18 21:00:00+00:00,,1019.000,,12.880,,,,69.750,69.750,6.357,,1.365,,100.200,-2.249,,1.922,,,323.685,377.341,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.488,-0.698,195.200,55.689,-12.582,34.200,205954.000,0.850,11.870,4.820,62.340,12.840,,,,,,,,,,,,,,,,,
2022-05-18 22:00:00+00:00,,1018.000,,13.030,,,,71.920,71.920,6.627,,0.748,,92.800,-1.158,,2.254,,,334.455,375.707,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.486,-0.698,195.300,55.689,-12.582,24.300,215954.000,0.830,11.880,4.860,60.960,12.330,,,,,,,,,,,,,,,,,
2022-05-18 23:00:00+00:00,,1018.000,,13.530,,,,71.820,71.820,6.838,,0.680,,107.400,-0.759,,1.959,,,341.553,375.492,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.490,-0.698,195.200,55.689,-12.582,30.300,225954.000,0.830,11.910,4.880,61.730,12.270,,,,,,,,,,,,,,,,,
2022-05-19 00:00:00+00:00,,1017.000,,13.850,,,,72.700,72.700,7.075,,0.734,,105.300,-0.888,,2.169,,,338.730,377.419,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.495,-0.695,195.200,55.689,-12.582,28.200,235955.000,1.030,11.900,4.880,61.840,12.820,,,,,,,,,,,,,,,,,
2022-05-19 01:00:00+00:00,,1016.000,,14.530,,,,71.480,71.480,7.279,,1.084,,102.900,-0.388,,1.820,,,347.977,378.343,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.497,-0.694,195.100,55.689,-12.582,26.800,5954.000,0.950,11.880,4.910,60.940,13.040,,,,,,,,,,,,,,,,,
2022-05-19 02:00:00+00:00,,1016.000,,14.750,,,,72.550,72.550,7.495,,0.607,,115.900,0.244,,1.591,,,355.652,382.813,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.497,-0.694,195.000,55.689,-12.582,26.400,15954.000,0.880,11.910,4.910,60.980,13.890,,,,,,,,,,,,,,,,,
2022-05-19 03:00:00+00:00,,1016.000,,15.000,,,,73.470,73.470,7.714,,0.463,,187.300,26.484,,4.402,,,350.481,385.600,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.497,-0.686,195.100,55.689,-12.582,30.200,25954.000,1.040,11.890,4.890,60.730,14.180,,,,,,,,,,,,,,,,,
2022-05-19 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.500,-0.678,,55.689,-12.582,31.700,35954.000,0.810,11.900,4.910,61.290,14.570,,,,,,,,,,,,,,,,,
2022-05-19 05:00:00+00:00,,1016.000,,17.030,,,,69.900,69.900,,,0.504,,262.700,224.363,,28.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.506,-0.666,195.100,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19 06:00:00+00:00,,1016.000,,18.280,,,,67.230,67.230,8.709,,0.577,,223.400,246.027,,26.420,,,355.127,427.508,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.506,-0.658,195.100,55.689,-12.582,29.100,55954.000,0.910,11.870,5.180,62.300,17.480,,,,,,,,,,,,,,,,,
2022-05-19 07:00:00+00:00,,1015.000,,19.100,,,,66.350,66.350,9.060,,0.667,,163.400,333.733,,35.723,,,354.545,451.297,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.506,-0.658,195.200,55.689,-12.582,29.900,65954.000,0.760,11.860,4.990,61.490,19.720,,,,,,,,,,,,,,,,,
2022-05-19 08:00:00+00:00,,1015.000,,20.650,,,,63.880,63.880,9.610,,0.728,,223.200,527.961,,58.723,,,365.664,479.135,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.505,-0.652,195.300,55.689,-12.582,27.200,75954.000,1.380,11.850,5.000,61.910,21.280,,,,,,,,,,,,,,,,,
2022-05-19 09:00:00+00:00,,1015.000,,19.720,,,,73.600,73.600,10.448,,0.607,,163.400,147.151,,12.387,,,412.226,455.000,,0.000,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.505,-0.645,195.300,55.689,-12.582,32.700,85954.000,0.970,11.880,5.010,59.800,23.590,,,,,,,,,,,,,,,,,
2022-05-19 10:00:00+00:00,,1015.000,,19.770,,,,75.450,75.450,10.745,,0.866,,272.700,218.366,,19.622,,,398.966,441.886,,0.000,,,,,,,,,0.400,0.415,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.502,-0.636,195.400,55.689,-12.582,31.300,95955.000,0.910,11.880,4.610,61.900,20.780,,,,,,,,,,,,,,,,,
2022-05-19 11:00:00+00:00,,1015.000,,21.080,,,,72.070,72.070,11.136,,0.545,,259.900,279.685,,26.908,,,388.370,438.624,,0.000,,,,,,,,,0.400,0.415,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.500,-0.631,195.500,55.689,-12.582,36.800,105954.000,0.790,11.870,4.980,62.050,20.070,,,,,,,,,,,,,,,,,
2022-05-19 12:00:00+00:00,,1014.000,,21.280,,,,73.670,73.670,11.537,,0.535,,93.600,414.318,,34.487,,,384.563,449.288,,0.000,,,,,,,,,0.600,0.619,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,2.500,-0.629,195.400,55.689,-12.582,31.800,115954.000,1.120,11.850,4.760,60.900,21.640,,,,,,,,,,,,,,,,,
