index,stid,Time,Air pressure (upper boom),Air temperature (upper boom),Relative humidity (upper boom),Relative humidity (upper boom) - corrected,Specific humidity (upper boom),Wind speed (upper boom),Wind from direction (upper boom),Downwelling shortwave radiation,Downwelling shortwave radiation - corrected,Upwelling shortwave radiation,Upwelling shortwave radiation - corrected,Albedo,Downwelling longwave radiation,Upwelling longwave radiation,Cloud cover,Surface temperature,Latent heat flux (upper boom),Sensible heat flux (upper boom),Upper boom height,Stake height,Depth of pressure transducer in ice,Depth of pressure transducer in ice - corrected,Precipitation (upper boom) (cumulative solid & liquid),Precipitation (upper boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 1,Ice temperature at sensor 2,Ice temperature at sensor 3,Ice temperature at sensor 4,Ice temperature at sensor 5,Ice temperature at sensor 6,Ice temperature at sensor 7,Ice temperature at sensor 8,Tilt to east,Tilt to north,Station rotation from true North,Latitude,Longitude,Altitude,GPS time,Height of EGM96 geoid over WGS84 ellipsoid,GeoUnit,GPS horizontal dillution of precision (HDOP),GPS number of satellites,Quality,Battery voltage,,Battery voltage (sample start),Fan current (upper boom),Frequency of vibrating wire in precipitation gauge,Logger temperature,Radiation sensor temperature,latitude from modem (email text),longitude from modem (email text),Surface height 1,Surface height 1,z_surf_1_adj_flag,z_surf_2_adj_flag,Surface height from combined measurements,Depth of ice temperature measurement 1,Depth of ice temperature measurement 2,Depth of ice temperature measurement 3,Depth of ice temperature measurement 4,Depth of ice temperature measurement 5,Depth of ice temperature measurement 6,Depth of ice temperature measurement 7,Depth of ice temperature measurement 8,Ice temperature interpolated at 10 m depth,Air pressure (lower boom),Air temperature (lower boom),Relative humidity (lower boom),Relative humidity (lower boom) - corrected,Specific humidity (lower boom),Wind speed (lower boom),Wind from direction (lower boom),Latent heat flux (lower boom),Sensible heat flux (lower boom),Lower boom height,Precipitation (lower boom) (cumulative solid & liquid),Precipitation (lower boom) (cumulative solid & liquid) – corrected,Ice temperature at sensor 9,Ice temperature at sensor 10,Ice temperature at sensor 11,Fan current (lower boom),Depth of ice temperature measurement 9,Depth of ice temperature measurement 10,Depth of ice temperature measurement 11,z_pt_cor_adj_flag,Ice surface height adjusted for maintenance,Surface height adjusted for maintenance 1,Surface height adjusted for maintenance,Datetime,year,month,date,DayOfYear,DayOfCentury,season,day,hour
0,LYN_L,2021-09-01 00:00:00+00:00,959.0,0.504,92.2,92.2,,1.045,65.12,-0.388,,1.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-01 00:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
1,LYN_L,2021-09-01 01:00:00+00:00,959.0,0.567,90.5,90.5,3.744,1.178,100.5,-0.222,,0.831,,,294.886,309.205,0.754,-1.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-01 01:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
2,LYN_L,2021-09-01 02:00:00+00:00,959.0,0.717,89.4,89.4,3.739,2.23,102.2,-0.111,0.0,0.277,0.0,,305.256,312.24,0.856,-0.691,,,,,,,,,,,,,,,,,-2.996,7.155,,,,,,,,,,,,,,,,,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-01 02:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
3,LYN_L,2021-09-01 03:00:00+00:00,960.0,0.724,90.5,90.5,3.783,2.31,99.5,-0.277,0.0,0.111,0.0,,306.922,314.177,0.873,-0.268,,,,,,,,,,,,,,,,,-2.995,7.146,,,,,,,,,,,,,,,,,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-01 03:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
4,LYN_L,2021-09-01 04:00:00+00:00,960.0,0.5,92.7,92.7,3.813,1.615,106.9,-0.443,0.0,0.166,0.0,,305.946,315.256,0.874,-0.02,,,,,,,,,,,,,,,,,-2.995,7.136,,,,,,,,,,,,,,,,,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-01 04:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
5,LYN_L,2021-09-01 05:00:00+00:00,960.0,0.542,91.2,91.2,3.762,1.409,113.5,-0.554,0.0,0.499,0.0,,293.813,313.063,0.744,-0.429,,,,,10.263,10.636,,,,,,,,,,,-2.994,7.126,,,,,,,,,,,,,,,,,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,,,2021-09-01 05:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
6,LYN_L,2021-09-01 06:00:00+00:00,960.0,0.406,93.5,93.5,3.819,1.605,100.7,-0.222,0.0,0.166,0.0,,309.255,314.318,0.913,-0.252,-0.783,2.893,2.343,2.338,,,,,-0.041,-0.318,-0.796,-1.362,-1.641,,,,-2.994,7.117,,69.319,-53.544,538.8,55937.0,,,0.89,,,12.98,,,128.9,,,0.123,,,0.257,-1.338,,,0.114,1.0,2.0,3.0,4.0,5.0,6.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,0.018,0.116,0.112,2021-09-01 06:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
7,LYN_L,2021-09-01 07:00:00+00:00,960.0,0.126,97.5,97.5,3.903,1.522,128.9,1.552,4.867,1.995,1.995,,291.947,312.745,0.745,-0.488,,,,,,,,,,,,,,,,,-2.993,7.107,,,,,,,,,,,,,,,,,0.119,,,,,,,0.115,1.0,2.0,3.0,4.0,5.0,6.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,0.016,0.115,0.114,2021-09-01 07:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
8,LYN_L,2021-09-01 08:00:00+00:00,960.0,-0.185,88.1,88.251,3.447,0.99,246.4,29.32,51.495,36.91,18.386,,230.952,301.622,0.119,-2.596,,,,,,,,,,,,,,,,,-2.993,7.097,,,,,,,,,,,,,,,,,-0.235,,,,,,,0.115,1.0,2.0,3.0,4.001,5.001,6.001,7.001,10.0,,,,,,,,,,,,,,,,,,,,,,0.014,0.114,0.115,2021-09-01 08:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
9,LYN_L,2021-09-01 09:00:00+00:00,960.0,1.395,73.14,73.14,3.209,1.355,227.8,79.25,98.122,100.9,34.778,,190.838,286.708,0.0,-5.799,,,,,,,,,,,,,,,,,-2.995,7.081,,,,,,,,,,,,,,,,,-0.913,,,,,,,0.115,1.001,2.001,3.001,4.001,5.001,6.001,7.001,10.001,,,,,,,,,,,,,,,,,,,,,,0.013,0.114,0.116,2021-09-01 09:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
10,LYN_L,2021-09-01 10:00:00+00:00,960.0,2.366,66.38,66.38,3.123,1.15,93.0,157.9,144.75,158.6,51.169,,190.394,289.544,0.0,-5.124,,,,,,,,,,,,,,,,,-2.999,7.069,,,,,,,,,,,,,,,,,1.96,,,,,,,0.115,1.001,2.001,3.001,4.001,5.001,6.001,7.001,10.001,,,,,,,,,,,,,,,,,,,,,,0.011,0.113,0.118,2021-09-01 10:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
11,LYN_L,2021-09-01 11:00:00+00:00,960.0,2.729,63.06,63.06,3.045,2.418,288.4,262.9,191.377,210.4,67.561,,202.868,305.108,0.0,-1.608,,,,,10.254,10.627,,,,,,,,,,,-3.007,7.06,,,,,,,,,,,,,,,,,4.667,,,,,,,0.116,1.001,2.001,3.001,4.001,5.001,6.001,7.001,10.001,,,,,,,,,,,,,,,,,,,,,,0.01,0.112,0.119,2021-09-01 11:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
12,LYN_L,2021-09-01 12:00:00+00:00,959.0,4.174,50.8,50.8,2.72,2.594,49.48,355.3,238.005,245.7,83.952,,200.324,303.484,0.0,-1.96,-5.682,19.0,2.348,2.33,,,,,-0.023,-0.309,-0.788,-1.363,-1.642,,,,-3.017,7.056,,69.319,-53.544,535.5,115937.0,,,1.05,,,14.52,,,147.1,,,4.925,,,0.252,-1.33,,,0.116,1.001,2.001,3.001,4.002,5.002,6.002,7.002,10.002,,,,,,,,,,,,,,,,,,,,,,0.01,0.111,0.12,2021-09-01 12:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
13,LYN_L,2021-09-01 13:00:00+00:00,959.0,4.425,51.11,51.11,2.785,2.725,58.26,436.4,284.632,273.2,100.343,,207.083,310.642,0.0,-0.388,,,,,,,,,,,,,,,,,-3.03,7.054,,,,,,,,,,,,,,,,,5.997,,,,,,,0.113,0.998,1.998,2.998,3.998,4.998,5.998,6.998,9.998,,,,,,,,,,,,,,,,,,,,,,0.01,0.107,0.118,2021-09-01 13:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
14,LYN_L,2021-09-01 14:00:00+00:00,959.0,4.911,48.77,48.77,2.75,3.504,39.48,499.3,331.26,283.0,116.734,,207.658,311.068,0.0,-0.297,,,,,,,,,,,,,,,,,-3.046,7.057,,,,,,,,,,,,,,,,,6.073,,,,,,,0.109,0.995,1.995,2.995,3.995,4.995,5.995,6.995,9.995,,,,,,,,,,,,,,,,,,,,,,0.009,0.103,0.116,2021-09-01 14:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
15,LYN_L,2021-09-01 15:00:00+00:00,958.0,5.309,49.71,49.71,2.885,2.331,31.92,529.4,377.887,270.2,133.126,0.41,199.626,301.296,0.0,-2.455,,,,,,,,,,,,,,,,,-3.063,7.074,,,,,,,,,,,,,,,,,6.188,,,,,,,0.106,0.992,1.992,2.992,3.992,4.992,5.992,6.992,9.992,,,,,,,,,,,,,,,,,,,,,,0.009,0.099,0.113,2021-09-01 15:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
16,LYN_L,2021-09-01 16:00:00+00:00,958.0,5.598,48.35,48.35,2.863,1.159,248.2,530.4,424.515,246.9,149.517,0.384,196.679,296.889,0.0,-3.45,,,,,,,,,,,,,,,,,-3.081,7.103,,,,,,,,,,,,,,,,,7.962,,,,,,,0.103,0.989,1.989,2.989,3.989,4.989,5.989,6.989,9.989,,,,,,,,,,,,,,,,,,,,,,0.009,0.095,0.111,2021-09-01 16:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
17,LYN_L,2021-09-01 17:00:00+00:00,957.0,6.147,45.06,45.06,2.775,2.157,23.79,510.7,471.142,223.0,165.909,0.372,212.103,311.083,0.0,-0.324,,,,,10.225,10.627,,,,,,,,,,,-3.097,7.144,,,,,,,,,,,,,,,,,10.28,,,,,,,0.1,0.985,1.985,2.985,3.985,4.985,5.985,6.985,9.985,,,,,,,,,,,,,,,,,,,,,,0.009,0.09,0.109,2021-09-01 17:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
18,LYN_L,2021-09-01 18:00:00+00:00,956.0,6.448,42.24,42.24,2.659,1.72,59.45,459.3,517.77,182.3,182.3,0.352,205.615,304.315,0.0,-1.807,-1.504,5.75,2.373,2.344,,,,,-0.004,-0.3,-0.778,-1.344,-1.632,,,,-3.113,7.195,,69.319,-53.544,538.9,175938.0,,,0.93,,,14.18,,,140.3,,,9.68,,,0.228,-1.344,,,0.096,0.982,1.982,2.982,3.982,4.982,5.982,6.982,9.982,,,,,,,,,,,,,,,,,,,,,,0.009,0.086,0.106,2021-09-01 18:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
19,LYN_L,2021-09-01 19:00:00+00:00,956.0,5.757,44.09,44.09,2.646,2.196,245.7,383.0,399.919,141.7,141.7,,218.052,315.592,0.0,0.0,,,,,,,,,,,,,,,,,-3.129,7.258,,,,,,,,,,,,,,,,,10.27,,,,,,,0.095,0.98,1.98,2.98,3.98,4.98,5.98,6.98,9.98,,,,,,,,,,,,,,,,,,,,,,0.009,0.086,0.103,2021-09-01 19:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
20,LYN_L,2021-09-01 20:00:00+00:00,955.0,5.532,48.27,48.27,2.854,1.446,165.9,213.2,201.203,71.74,71.74,,214.956,311.255,0.0,-0.304,,,,,,,,,,,,,,,,,-3.144,7.332,,,,,,,,,,,,,,,,,8.61,,,,,,,0.093,0.979,1.979,2.979,3.979,4.979,5.979,6.979,9.979,,,,,,,,,,,,,,,,,,,,,,0.009,0.086,0.1,2021-09-01 20:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
21,LYN_L,2021-09-01 21:00:00+00:00,955.0,5.608,46.67,46.67,2.774,1.187,47.84,34.18,66.864,23.99,23.99,,223.882,318.762,0.0,0.0,,,,,,,,,,,,,,,,,-3.153,7.397,,,,,,,,,,,,,,,,,7.485,,,,,,,0.091,0.977,1.977,2.977,3.977,4.977,5.977,6.977,9.977,,,,,,,,,,,,,,,,,,,,,,0.009,0.086,0.097,2021-09-01 21:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
22,LYN_L,2021-09-01 22:00:00+00:00,954.0,4.616,47.03,47.03,2.611,2.295,235.0,15.52,33.765,12.19,12.19,,213.816,308.646,0.0,-0.882,,,,,,,,,,,,,,,,,-3.158,7.443,,,,,,,,,,,,,,,,,4.574,,,,,,,0.09,0.976,1.976,2.976,3.976,4.976,5.976,6.976,9.976,,,,,,,,,,,,,,,,,,,,,,0.009,0.085,0.094,2021-09-01 22:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
23,LYN_L,2021-09-01 23:00:00+00:00,953.0,3.067,51.66,51.66,2.574,2.576,262.7,0.665,8.542,3.103,3.103,,209.826,304.056,0.0,-1.895,,,,,10.187,10.626,,,,,,,,,,,-3.157,7.469,,,,,,,,,,,,,,,,,3.437,,,,,,,0.088,0.974,1.974,2.974,3.974,4.974,5.974,6.974,9.974,,,,,,,,,,,,,,,,,,,,,,0.009,0.085,0.091,2021-09-01 23:00:00+00:00,2021,September,2021-09-01,244,737544,Autumn,01,Sep
24,LYN_L,2021-09-02 00:00:00+00:00,952.0,2.833,51.07,51.07,2.505,4.746,263.6,-1.108,0.0,2.161,0.0,,207.608,304.768,0.0,-1.718,-33.574,56.606,2.374,2.362,,,,,-0.041,-0.299,-0.797,-1.363,-1.641,,,,-3.152,7.475,,69.319,-53.544,540.9,235938.0,,,1.2,,,13.36,,,132.5,,,2.785,,,0.226,-1.362,,,0.087,0.972,1.972,2.972,3.972,4.972,5.972,6.972,9.972,,,,,,,,,,,,,,,,,,,,,,0.009,0.085,0.088,2021-09-02 00:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
25,LYN_L,2021-09-02 01:00:00+00:00,952.0,2.137,46.07,46.07,2.15,6.129,252.7,-1.552,0.0,1.385,0.0,,203.538,301.608,0.0,-2.411,,,,,,,,,,,,,,,,,-3.141,7.461,,,,,,,,,,,,,,,,,2.223,,,,,,,0.024,0.91,1.91,2.91,3.91,4.91,5.91,6.91,9.91,,,,,,,,,,,,,,,,,,,,,,0.009,-0.04,0.088,2021-09-02 01:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
26,LYN_L,2021-09-02 02:00:00+00:00,951.0,1.966,45.3,45.3,2.091,5.829,255.2,-1.884,0.0,1.33,0.0,,201.662,300.352,0.0,-2.686,,,,,,,,,,,,,,,,,-3.126,7.428,,,,,,,,,,,,,,,,,1.826,,,,,,,-0.038,0.848,1.848,2.848,3.848,4.848,5.848,6.848,9.848,,,,,,,,,,,,,,,,,,,,,,0.009,-0.164,0.088,2021-09-02 02:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
27,LYN_L,2021-09-02 03:00:00+00:00,950.0,1.843,43.61,43.61,1.997,5.353,266.6,-2.161,0.0,1.108,0.0,,199.875,298.485,0.0,-3.104,,,,,,,,,,,,,,,,,-3.103,7.376,,,,,,,,,,,,,,,,,1.51,,,,,,,-0.1,0.786,1.786,2.786,3.786,4.786,5.786,6.786,9.786,,,,,,,,,,,,,,,,,,,,,,0.009,-0.288,0.088,2021-09-02 03:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
28,LYN_L,2021-09-02 04:00:00+00:00,949.0,2.134,42.32,42.32,1.981,2.463,267.8,-2.217,0.0,2.328,0.0,,202.913,300.293,0.0,-2.708,,,,,,,,,,,,,,,,,-3.076,7.327,,,,,,,,,,,,,,,,,1.433,,,,,,,-0.162,0.724,1.724,2.724,3.724,4.724,5.724,6.724,9.724,,,,,,,,,,,,,,,,,,,,,,0.008,-0.413,0.088,2021-09-02 04:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
29,LYN_L,2021-09-02 05:00:00+00:00,949.0,2.124,48.1,48.1,2.25,1.279,248.9,-2.272,0.0,2.993,0.0,,200.389,296.269,0.0,-3.62,,,,,10.15,10.626,,,,,,,,,,,-3.047,7.279,,,,,,,,,,,,,,,,,0.615,,,,,,,-0.224,0.661,1.661,2.661,3.661,4.661,5.661,6.661,9.661,,,,,,,,,,,,,,,,,,,,,,0.008,-0.537,0.088,2021-09-02 05:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
30,LYN_L,2021-09-02 06:00:00+00:00,949.0,1.988,60.39,60.39,2.797,1.258,212.8,-1.829,0.0,3.436,0.0,,203.325,299.015,0.0,-3.005,-0.332,1.823,3.12,2.362,,,,,-0.05,-0.308,-0.787,-1.363,-1.632,,,,-3.015,7.234,,69.319,-53.544,541.7,55937.0,,,0.89,,,12.94,,,121.7,,,0.235,,,-0.52,-1.362,,,-0.287,0.599,1.599,2.599,3.599,4.599,5.599,6.599,9.599,,,,,,,,,,,,,,,,,,,,,,0.01,-0.661,0.088,2021-09-02 06:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
31,LYN_L,2021-09-02 07:00:00+00:00,949.0,0.955,65.37,65.37,2.811,1.834,289.3,0.0,0.0,3.879,0.0,,202.624,297.524,0.0,-3.345,,,,,,,,,,,,,,,,,-2.98,7.19,,,,,,,,,,,,,,,,,-0.046,,,,,,,-0.223,0.663,1.663,2.663,3.663,4.663,5.663,6.663,9.663,,,,,,,,,,,,,,,,,,,,,,0.012,-0.535,0.09,2021-09-02 07:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
32,LYN_L,2021-09-02 08:00:00+00:00,949.0,1.375,63.51,63.51,2.815,1.49,220.5,20.23,46.975,35.58,16.627,,197.572,294.692,0.0,-3.967,,,,,,,,,,,,,,,,,-2.942,7.148,,,,,,,,,,,,,,,,,-0.144,,,,,,,-0.159,0.727,1.727,2.727,3.727,4.727,5.727,6.727,9.727,,,,,,,,,,,,,,,,,,,,,,0.013,-0.409,0.091,2021-09-02 08:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
33,LYN_L,2021-09-02 09:00:00+00:00,949.0,1.706,60.0,60.0,2.724,1.759,265.9,75.87,93.949,97.0,33.255,,188.161,288.631,0.0,-5.324,,,,,,,,,,,,,,,,,-2.915,7.118,,,,,,,,,,,,,,,,,0.566,,,,,,,-0.095,0.791,1.791,2.791,3.791,4.791,5.791,6.791,9.791,,,,,,,,,,,,,,,,,,,,,,0.015,-0.282,0.092,2021-09-02 09:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
34,LYN_L,2021-09-02 10:00:00+00:00,950.0,1.65,62.99,62.99,2.845,3.085,274.9,161.9,140.924,153.8,49.882,,196.389,300.599,0.0,-2.593,,,,,,,,,,,,,,,,,-2.9,7.097,,,,,,,,,,,,,,,,,2.676,,,,,,,-0.031,0.855,1.855,2.855,3.855,4.855,5.855,6.855,9.855,,,,,,,,,,,,,,,,,,,,,,0.016,-0.156,0.094,2021-09-02 10:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
35,LYN_L,2021-09-02 11:00:00+00:00,949.0,1.807,63.42,63.42,2.9,4.384,263.4,260.0,187.898,201.6,66.509,,197.929,305.339,0.0,-1.522,,,,,10.159,10.635,,,,,,,,,,,-2.899,7.086,,,,,,,,,,,,,,,,,2.978,,,,,,,0.033,0.918,1.918,2.918,3.918,4.918,5.918,6.918,9.918,,,,,,,,,,,,,,,,,,,,,,0.018,-0.03,0.095,2021-09-02 11:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
36,LYN_L,2021-09-02 12:00:00+00:00,949.0,1.915,67.37,67.37,3.104,4.443,256.0,353.8,234.873,236.9,83.136,,199.258,308.388,0.0,-0.842,-22.344,34.566,2.362,2.354,,,,,-0.017,-0.304,-0.773,-1.358,-1.627,,,,-2.911,7.084,,69.319,-53.544,532.1,115937.0,,,1.05,,,14.51,,,143.5,,,3.026,,,0.238,-1.354,,,0.097,0.982,1.982,2.982,3.982,4.982,5.982,6.982,9.982,,,,,,,,,,,,,,,,,,,,,,0.016,0.097,0.096,2021-09-02 12:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
37,LYN_L,2021-09-02 13:00:00+00:00,949.0,2.299,65.16,65.16,3.086,4.465,259.7,436.8,281.848,264.0,99.764,,201.006,310.196,0.0,-0.448,,,,,,,,,,,,,,,,,-2.935,7.092,,,,,,,,,,,,,,,,,3.078,,,,,,,0.094,0.98,1.98,2.98,3.98,4.98,5.98,6.98,9.98,,,,,,,,,,,,,,,,,,,,,,0.015,0.094,0.094,2021-09-02 13:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
38,LYN_L,2021-09-02 14:00:00+00:00,949.0,2.467,65.55,65.55,3.142,4.327,255.8,498.2,328.822,272.3,116.391,,200.715,309.635,0.0,-0.571,,,,,,,,,,,,,,,,,-2.973,7.109,,,,,,,,,,,,,,,,,3.268,,,,,,,0.092,0.977,1.977,2.977,3.977,4.977,5.977,6.977,9.977,,,,,,,,,,,,,,,,,,,,,,0.013,0.091,0.092,2021-09-02 14:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
39,LYN_L,2021-09-02 15:00:00+00:00,949.0,2.792,66.1,66.1,3.243,4.412,252.6,531.5,375.797,265.5,133.018,0.399,200.636,307.716,0.0,-1.003,,,,,,,,,,,,,,,,,-3.015,7.136,,,,,,,,,,,,,,,,,3.668,,,,,,,0.089,0.975,1.975,2.975,3.975,4.975,5.975,6.975,9.975,,,,,,,,,,,,,,,,,,,,,,0.012,0.089,0.09,2021-09-02 15:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
40,LYN_L,2021-09-02 16:00:00+00:00,949.0,2.673,70.96,70.96,3.452,4.372,255.0,537.0,422.771,248.7,149.645,0.38,204.526,309.396,0.0,-0.651,,,,,,,,,,,,,,,,,-3.048,7.163,,,,,,,,,,,,,,,,,4.37,,,,,,,0.087,0.973,1.973,2.973,3.973,4.973,5.973,6.973,9.973,,,,,,,,,,,,,,,,,,,,,,0.01,0.086,0.088,2021-09-02 16:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
41,LYN_L,2021-09-02 17:00:00+00:00,949.0,3.124,68.61,68.61,3.446,3.224,250.2,510.9,469.746,221.8,166.273,0.368,199.912,302.822,0.0,-2.108,,,,,10.15,10.626,,,,,,,,,,,-3.072,7.191,,,,,,,,,,,,,,,,,4.532,,,,,,,0.084,0.97,1.97,2.97,3.97,4.97,5.97,6.97,9.97,,,,,,,,,,,,,,,,,,,,,,0.008,0.083,0.086,2021-09-02 17:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
42,LYN_L,2021-09-02 18:00:00+00:00,949.0,2.568,70.39,70.39,3.399,2.994,265.9,456.7,516.721,182.9,182.9,0.354,208.574,311.004,0.0,-0.318,-10.053,20.355,2.378,2.367,,,,,-0.012,-0.299,-0.777,-1.343,-1.632,,,,-3.087,7.219,,69.319,-53.544,537.7,175937.0,,,0.93,,,14.2,,,140.3,,,5.772,,,0.222,-1.367,,,0.082,0.968,1.968,2.968,3.968,4.968,5.968,6.968,9.968,,,,,,,,,,,,,,,,,,,,,,0.008,0.081,0.083,2021-09-02 18:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
43,LYN_L,2021-09-02 19:00:00+00:00,949.0,2.59,70.26,70.26,3.398,2.587,237.2,377.0,390.926,140.8,140.8,,205.515,304.565,0.0,-1.749,,,,,,,,,,,,,,,,,-3.092,7.247,,,,,,,,,,,,,,,,,5.087,,,,,,,0.083,0.969,1.969,2.969,3.969,4.969,5.969,6.969,9.969,,,,,,,,,,,,,,,,,,,,,,0.008,0.083,0.084,2021-09-02 19:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
44,LYN_L,2021-09-02 20:00:00+00:00,950.0,2.849,70.31,70.31,3.46,1.787,235.1,185.3,176.648,64.72,64.72,,211.535,306.365,0.0,-1.382,,,,,,,,,,,,,,,,,-3.089,7.275,,,,,,,,,,,,,,,,,5.52,,,,,,,0.085,0.971,1.971,2.971,3.971,4.971,5.971,6.971,9.971,,,,,,,,,,,,,,,,,,,,,,0.008,0.085,0.085,2021-09-02 20:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
45,LYN_L,2021-09-02 21:00:00+00:00,950.0,1.815,74.48,74.48,3.404,1.727,235.8,35.08,63.368,23.61,23.61,,227.193,319.323,0.0,0.0,,,,,,,,,,,,,,,,,-3.081,7.3,,,,,,,,,,,,,,,,,5.021,,,,,,,0.086,0.972,1.972,2.972,3.972,4.972,5.972,6.972,9.972,,,,,,,,,,,,,,,,,,,,,,0.008,0.087,0.086,2021-09-02 21:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
46,LYN_L,2021-09-02 22:00:00+00:00,950.0,1.494,73.89,73.89,3.3,1.406,247.1,14.57,31.891,12.08,12.08,,212.169,302.789,0.0,-2.2,,,,,,,,,,,,,,,,,-3.077,7.321,,,,,,,,,,,,,,,,,1.317,,,,,,,0.088,0.973,1.973,2.973,3.973,4.973,5.973,6.973,9.973,,,,,,,,,,,,,,,,,,,,,,0.008,0.089,0.087,2021-09-02 22:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
47,LYN_L,2021-09-02 23:00:00+00:00,950.0,0.602,75.92,75.92,3.179,1.77,254.0,-0.055,0.0,3.103,0.0,,213.068,302.378,0.0,-2.3,,,,,10.159,10.626,,,,,,,,,,,-3.078,7.339,,,,,,,,,,,,,,,,,0.632,,,,,,,0.089,0.975,1.975,2.975,3.975,4.975,5.975,6.975,9.975,,,,,,,,,,,,,,,,,,,,,,0.008,0.091,0.088,2021-09-02 23:00:00+00:00,2021,September,2021-09-02,245,737545,Autumn,02,Sep
48,LYN_L,2021-09-03 00:00:00+00:00,950.0,0.479,77.28,77.28,3.207,2.111,264.2,-1.552,0.0,2.771,0.0,,210.931,300.211,0.0,-2.782,0.246,9.954,2.366,2.362,,,,,-0.059,-0.308,-0.786,-1.362,-1.631,,,,-3.083,7.353,,69.319,-53.544,540.2,235938.0,,,1.25,,,13.38,,,131.3,,,-0.218,,,0.234,-1.362,,,0.091,0.976,1.976,2.976,3.976,4.976,5.976,6.976,9.976,,,,,,,,,,,,,,,,,,,,,,0.008,0.093,0.088,2021-09-03 00:00:00+00:00,2021,September,2021-09-03,246,737546,Autumn,03,Sep
